Player Name,Galaxy,Blaster,Rebel,ManaReaver,Demolitionist,Cybernetic,Infiltrator,StarGuardian,Paragon,Sniper,Set3_Celestial,MechPilot,Set3_Sorcerer,Astro,Chrono,Battlecast,Set3_Brawler,SpacePirate,DarkStar,Vanguard,Starship,Mercenary,Protector,Set3_Mystic,Set3_Blademaster,DamageToPlayer,Top4,Win,Placement
abc195,Little Legend,None,Tier 1,None,Tier 0,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,None,None,None,None,None,Tier 2,55,False,False,6
abc195,Normal,None,None,None,None,None,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,None,None,Tier 0,None,None,None,Tier 2,None,None,177,True,False,2
abc195,Plunder Planet,None,None,None,None,None,Tier 0,Tier 0,None,Tier 0,None,None,Tier 0,None,None,Tier 0,None,None,Tier 3,Tier 0,None,None,Tier 1,Tier 1,None,92,True,False,4
abc195,Little Legend,None,Tier 0,Tier 0,Tier 1,Tier 0,Tier 1,Tier 0,Tier 1,None,None,Tier 1,Tier 0,None,None,None,None,None,Tier 0,None,None,None,None,Tier 1,Tier 0,87,False,False,5
abc195,Galactic Armory,None,None,None,None,None,None,Tier 1,None,Tier 0,Tier 1,None,Tier 1,Tier 0,None,None,None,None,None,Tier 1,None,None,Tier 1,Tier 0,None,44,False,False,8
abc195,SuperDense,None,Tier 0,None,Tier 0,Tier 0,Tier 0,None,None,Tier 1,Tier 1,Tier 1,Tier 0,None,None,None,None,None,Tier 0,None,Tier 1,None,None,None,Tier 0,96,True,False,3
abc195,Trade Sector,None,None,None,None,None,None,Tier 0,None,Tier 0,Tier 2,None,None,None,None,None,None,None,Tier 0,None,None,None,Tier 2,Tier 0,Tier 0,62,False,False,5
abc195,Little Legend,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 1,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 1,Tier 1,None,105,True,False,4
abc195,Plunder Planet,None,None,Tier 0,None,Tier 0,None,Tier 0,None,Tier 0,None,None,None,Tier 0,None,None,None,Tier 1,None,Tier 1,None,None,None,None,None,6,False,False,8
abc195,Treasure Trove,None,None,None,None,None,None,Tier 2,Tier 1,Tier 0,Tier 1,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 1,Tier 0,None,67,False,False,7
abc195,Little Legend,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,76,False,False,6
abc195,Salvage World,None,Tier 0,Tier 0,Tier 1,None,Tier 0,None,None,None,None,Tier 1,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,None,None,None,None,42,False,False,6
abc195,Normal,None,None,None,None,None,None,Tier 1,None,None,Tier 0,None,Tier 1,None,None,None,None,None,None,Tier 0,None,None,Tier 1,None,None,19,False,False,8
abc195,Normal,None,Tier 0,None,None,None,None,Tier 2,Tier 1,None,Tier 1,None,Tier 1,None,None,None,None,None,None,None,Tier 1,None,Tier 1,Tier 1,None,188,True,True,1
abc195,Trade Sector,None,None,None,None,None,None,Tier 1,None,None,Tier 2,None,None,None,None,None,None,None,Tier 0,None,None,None,Tier 2,Tier 1,Tier 0,71,False,False,5
abc195,Salvage World,None,None,None,None,None,None,None,None,Tier 1,Tier 2,None,None,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 2,Tier 0,Tier 0,80,True,False,4
abc195,Little Legend,Tier 1,Tier 0,None,None,None,Tier 0,Tier 0,Tier 1,None,None,None,Tier 0,None,Tier 0,Tier 3,Tier 1,None,None,None,None,None,Tier 0,Tier 0,None,111,True,False,4
abc195,Trade Sector,None,None,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 2,None,None,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 2,None,Tier 0,198,True,True,1
abc195,Normal,None,Tier 0,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 2,None,None,None,None,Tier 0,None,None,Tier 1,None,Tier 1,None,Tier 3,None,None,246,True,True,1
abc195,Normal,Tier 1,Tier 0,Tier 0,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,None,None,Tier 0,None,57,False,False,6
abc195,Little Legend,None,Tier 0,None,Tier 0,None,Tier 0,None,None,None,None,Tier 1,Tier 0,None,Tier 0,None,None,None,None,None,None,None,None,None,Tier 0,70,True,False,4
abc195,SuperDense,None,None,None,None,None,None,Tier 2,None,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,None,Tier 0,None,None,Tier 1,Tier 0,None,78,False,False,6
abc195,Salvage World,None,Tier 1,Tier 0,None,Tier 0,None,None,None,None,None,None,None,None,Tier 1,None,None,None,None,None,Tier 1,None,None,None,Tier 2,93,True,False,4
abc195,Salvage World,None,None,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,None,None,Tier 1,Tier 1,Tier 2,None,None,None,None,None,128,True,False,3
abc195,Galactic Armory,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,None,None,None,Tier 1,Tier 1,None,None,None,Tier 1,None,127,True,False,3
abc195,Little Legend,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,None,None,None,None,None,None,Tier 1,None,None,None,Tier 2,Tier 0,Tier 0,52,False,False,8
abc195,Trade Sector,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,None,None,None,None,None,None,Tier 1,None,None,None,Tier 2,Tier 0,Tier 0,89,False,False,6
abc195,Trade Sector,None,None,None,None,None,None,Tier 0,None,Tier 0,Tier 2,None,None,None,None,None,None,None,Tier 0,None,None,None,Tier 2,None,Tier 0,50,False,False,7
abc195,Normal,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 3,Tier 1,None,None,None,None,None,Tier 0,Tier 0,None,85,False,False,8
abc195,Little Legend,None,None,None,None,Tier 0,None,Tier 0,None,Tier 0,None,None,None,Tier 1,Tier 0,Tier 0,None,None,Tier 0,Tier 2,None,None,Tier 0,Tier 1,None,32,False,False,7
abc195,Binary Star,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 0,None,None,None,None,Tier 0,None,None,Tier 3,Tier 1,None,None,None,None,None,Tier 0,Tier 1,None,143,True,False,2
abc195,Binary Star,Tier 0,None,Tier 0,None,Tier 2,None,Tier 0,Tier 1,Tier 0,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,116,True,False,4
abc195,Plunder Planet,None,Tier 1,None,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 2,25,False,False,7
abc195,Trade Sector,Tier 1,Tier 0,None,None,None,Tier 0,Tier 0,None,None,None,None,Tier 0,None,None,Tier 3,Tier 0,None,None,None,None,None,Tier 0,Tier 1,None,160,True,True,1
abc195,Normal,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,None,None,None,None,None,None,Tier 1,None,None,None,Tier 2,None,Tier 0,46,False,False,8
abc195,Trade Sector,Tier 0,Tier 2,None,Tier 1,None,Tier 0,None,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 1,Tier 1,None,None,Tier 1,90,True,False,3
abc195,Binary Star,Tier 1,Tier 2,None,Tier 1,None,Tier 0,Tier 0,Tier 1,None,None,None,None,None,None,None,Tier 0,Tier 1,None,None,Tier 1,Tier 1,None,None,Tier 0,57,False,False,7
abc195,Normal,None,Tier 1,Tier 0,None,Tier 1,None,Tier 0,Tier 1,Tier 0,None,None,None,None,Tier 1,None,None,None,None,None,Tier 1,None,None,None,Tier 2,83,False,False,6
abc195,Trade Sector,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,None,None,Tier 0,Tier 0,None,Tier 2,Tier 1,None,None,None,None,None,None,Tier 0,None,57,False,False,5
abc195,Galactic Armory,None,None,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 2,None,None,None,None,None,None,None,Tier 1,None,None,None,Tier 2,None,Tier 0,185,True,True,1
abc195,Plunder Planet,None,None,None,Tier 1,None,Tier 0,None,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,None,Tier 0,Tier 0,Tier 1,None,Tier 1,None,None,None,107,False,False,5
abc195,Plunder Planet,None,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 3,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,Tier 3,Tier 0,Tier 0,133,True,False,2
abc195,Binary Star,None,None,None,None,None,None,None,None,Tier 1,Tier 1,None,None,None,Tier 0,Tier 0,None,None,Tier 2,Tier 1,None,None,Tier 1,Tier 1,None,110,True,False,4
abc195,Plunder Planet,Tier 0,Tier 0,None,None,None,Tier 0,Tier 0,Tier 1,None,None,None,Tier 0,Tier 0,None,Tier 3,Tier 1,None,None,None,Tier 1,None,Tier 0,Tier 0,None,115,True,False,4
abc195,Galactic Armory,None,None,None,None,None,None,Tier 2,None,None,Tier 1,None,Tier 2,None,None,Tier 0,None,None,None,Tier 0,None,None,Tier 1,Tier 1,None,109,True,False,3
abc195,Galactic Armory,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,None,None,Tier 0,None,Tier 0,None,Tier 1,None,None,None,Tier 2,None,Tier 0,157,True,False,2
abc195,SuperDense,None,Tier 0,None,None,None,None,Tier 0,Tier 1,Tier 0,Tier 2,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,Tier 3,None,Tier 0,70,False,False,5
abc195,Binary Star,Tier 0,None,Tier 0,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 0,99,True,False,4
abc195,Trade Sector,Tier 0,Tier 0,None,None,None,Tier 0,Tier 0,Tier 1,None,None,None,Tier 0,None,None,Tier 3,Tier 1,None,None,None,None,None,Tier 0,Tier 0,None,107,True,False,4
abc195,Plunder Planet,Tier 1,Tier 1,None,None,None,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 3,Tier 1,None,None,None,Tier 1,None,Tier 0,Tier 0,None,98,False,False,6
abc195,Trade Sector,None,Tier 1,None,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,None,Tier 0,None,None,None,None,None,None,None,None,None,Tier 1,75,False,False,8
abc195,Treasure Trove,None,None,None,None,None,None,Tier 2,None,None,None,None,Tier 2,None,None,Tier 0,None,None,None,Tier 0,None,None,Tier 0,Tier 0,None,48,False,False,8
abc195,Treasure Trove,None,Tier 0,None,Tier 1,None,Tier 0,None,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,None,None,None,None,Tier 1,None,None,None,Tier 0,58,False,False,5
abc195,Little Legend,None,Tier 0,Tier 0,None,Tier 0,None,None,None,None,Tier 0,None,None,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 2,71,False,False,7
abc195,Binary Star,None,Tier 0,Tier 0,Tier 1,None,Tier 1,None,None,None,None,Tier 1,Tier 0,None,None,Tier 0,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,43,False,False,7
abc195,SuperDense,None,Tier 1,None,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 1,None,None,Tier 0,Tier 0,None,None,None,Tier 1,None,None,None,None,164,True,True,1
abc195,Trade Sector,None,Tier 0,None,None,None,None,None,None,Tier 0,Tier 2,None,None,None,Tier 1,None,None,None,None,None,Tier 1,None,Tier 1,None,Tier 1,89,False,False,5
abc195,Plunder Planet,None,Tier 0,None,None,None,None,Tier 1,None,Tier 0,Tier 2,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,Tier 3,Tier 1,None,182,True,True,1
abc195,Normal,Tier 0,None,None,None,Tier 0,Tier 0,Tier 0,None,None,None,None,Tier 0,None,None,Tier 4,Tier 1,None,None,None,None,None,Tier 0,Tier 1,None,142,True,False,3
abc195,Treasure Trove,None,Tier 0,None,None,None,None,Tier 2,None,None,None,None,Tier 2,None,None,Tier 0,None,None,None,Tier 0,Tier 1,None,Tier 1,Tier 0,None,77,False,False,6
abc195,Little Legend,Tier 0,Tier 0,Tier 0,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,43,False,False,7
abc195,Salvage World,None,None,None,None,Tier 0,None,Tier 2,Tier 1,None,None,None,Tier 1,None,None,None,None,None,None,Tier 1,None,None,Tier 0,Tier 0,None,54,False,False,5
abc195,Little Legend,None,None,None,None,None,None,None,None,Tier 1,Tier 2,None,None,None,Tier 0,Tier 0,None,None,Tier 1,None,None,None,Tier 2,None,Tier 0,80,False,False,6
abc195,Little Legend,Tier 1,Tier 0,None,None,None,Tier 0,Tier 0,Tier 1,None,None,None,Tier 0,None,None,Tier 3,Tier 0,None,None,None,None,None,Tier 0,Tier 0,None,133,True,False,3
abc195,Binary Star,None,Tier 1,Tier 0,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,None,Tier 1,None,None,None,None,None,Tier 1,None,None,None,Tier 2,118,True,False,3
GodUzi4Ever,Galactic Armory,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 1,None,None,Tier 1,None,Tier 1,None,125,True,False,2
GodUzi4Ever,Normal,None,None,None,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,101,True,False,3
GodUzi4Ever,Normal,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 1,None,None,Tier 1,None,Tier 1,None,116,True,False,3
GodUzi4Ever,Plunder Planet,None,Tier 0,None,Tier 1,None,Tier 1,None,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 1,None,Tier 1,Tier 1,None,Tier 1,None,107,True,False,4
GodUzi4Ever,Treasure Trove,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 1,None,None,Tier 1,None,Tier 1,None,83,True,False,4
GodUzi4Ever,Galactic Armory,None,None,None,None,None,None,Tier 1,None,None,None,None,Tier 1,None,None,None,None,None,Tier 1,Tier 1,None,None,Tier 1,Tier 0,None,52,False,False,7
GodUzi4Ever,Normal,None,None,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,Tier 0,Tier 1,None,122,True,False,3
GodUzi4Ever,Normal,None,Tier 0,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,147,True,False,3
GodUzi4Ever,Trade Sector,None,None,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,170,True,False,2
GodUzi4Ever,Salvage World,None,None,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,79,True,False,4
GodUzi4Ever,Trade Sector,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,Tier 0,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,61,False,False,7
GodUzi4Ever,Normal,None,Tier 0,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,97,False,False,6
GodUzi4Ever,Galactic Armory,None,None,None,Tier 1,None,Tier 0,None,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,115,False,False,6
GodUzi4Ever,Treasure Trove,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,163,True,True,1
GodUzi4Ever,Galactic Armory,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,98,False,False,6
GodUzi4Ever,Salvage World,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,Tier 0,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,125,True,False,3
GodUzi4Ever,SuperDense,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,Tier 0,None,Tier 0,None,Tier 0,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,105,True,False,3
GodUzi4Ever,Trade Sector,None,None,None,None,None,None,Tier 2,None,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,None,Tier 0,None,None,Tier 1,Tier 0,None,73,False,False,7
GodUzi4Ever,Galactic Armory,None,Tier 0,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,Tier 1,Tier 1,None,174,True,True,1
GodUzi4Ever,Galactic Armory,None,Tier 0,None,None,None,None,Tier 2,Tier 1,None,Tier 1,None,Tier 2,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,Tier 1,None,224,True,True,1
GodUzi4Ever,Little Legend,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,86,True,False,4
GodUzi4Ever,Treasure Trove,None,None,None,None,None,None,Tier 2,None,None,Tier 0,None,Tier 1,None,None,None,None,None,Tier 0,Tier 0,None,None,Tier 1,Tier 0,None,15,False,False,8
GodUzi4Ever,Normal,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,Tier 0,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,88,False,False,7
GodUzi4Ever,Little Legend,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,163,True,True,1
GodUzi4Ever,Normal,None,None,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,None,None,None,Tier 1,None,Tier 1,None,103,True,False,3
GodUzi4Ever,Little Legend,None,None,None,Tier 1,Tier 0,Tier 1,None,None,None,Tier 0,Tier 1,Tier 1,Tier 0,None,Tier 0,None,Tier 0,None,None,None,Tier 1,None,Tier 1,None,78,False,False,5
GodUzi4Ever,Salvage World,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,106,False,False,5
GodUzi4Ever,Normal,None,None,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,169,True,True,1
GodUzi4Ever,Trade Sector,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,163,True,True,1
GodUzi4Ever,SuperDense,Tier 1,Tier 1,Tier 1,Tier 1,None,None,None,None,None,Tier 0,None,None,None,Tier 1,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,Tier 0,None,125,True,False,4
GodUzi4Ever,Trade Sector,Tier 1,Tier 1,Tier 1,Tier 1,Tier 0,Tier 0,None,None,None,None,None,None,None,Tier 1,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,196,True,True,1
GodUzi4Ever,Normal,None,None,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,86,False,False,7
GodUzi4Ever,Manatee's Delight,Tier 1,Tier 0,Tier 1,Tier 1,None,None,None,None,None,None,None,None,None,Tier 1,None,None,Tier 2,None,Tier 1,None,Tier 1,None,None,None,77,True,False,4
GodUzi4Ever,SuperDense,None,None,None,Tier 1,Tier 0,Tier 0,Tier 0,None,None,None,Tier 0,Tier 1,Tier 0,None,Tier 0,None,Tier 0,None,None,None,Tier 1,None,Tier 1,None,65,False,False,8
GodUzi4Ever,Normal,None,Tier 0,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,None,None,Tier 1,Tier 1,None,Tier 1,None,205,True,True,1
GodUzi4Ever,Normal,None,Tier 0,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,None,None,Tier 1,Tier 1,None,Tier 1,None,90,False,False,5
GodUzi4Ever,Little Legend,None,Tier 0,None,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 1,Tier 0,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,155,True,True,1
GodUzi4Ever,Salvage World,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,89,True,False,4
GodUzi4Ever,Little Legend,None,None,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,None,None,None,Tier 1,None,Tier 1,None,92,False,False,6
GodUzi4Ever,Normal,None,Tier 0,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,None,None,Tier 1,Tier 1,None,Tier 1,None,199,True,True,1
GodUzi4Ever,Salvage World,None,None,None,Tier 1,Tier 0,Tier 1,None,None,None,None,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,103,True,False,4
GodUzi4Ever,Galactic Armory,None,None,None,Tier 0,None,None,None,None,Tier 2,Tier 0,None,None,Tier 1,Tier 1,None,Tier 1,Tier 0,Tier 1,Tier 1,None,Tier 1,None,Tier 0,None,145,True,False,4
GodUzi4Ever,Trade Sector,None,None,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,108,True,False,4
GodUzi4Ever,Normal,Tier 1,Tier 1,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,103,False,False,6
GodUzi4Ever,Binary Star,None,None,None,None,None,None,None,None,Tier 2,Tier 1,None,None,Tier 1,Tier 1,None,Tier 0,None,Tier 1,Tier 1,None,None,None,Tier 0,None,71,False,False,6
GodUzi4Ever,Trade Sector,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,128,True,False,3
GodUzi4Ever,Galactic Armory,None,None,None,None,None,None,None,None,Tier 2,Tier 1,None,None,Tier 1,Tier 1,None,Tier 0,None,Tier 1,Tier 1,None,None,None,Tier 1,None,112,True,False,3
GodUzi4Ever,Salvage World,Tier 1,Tier 0,Tier 0,None,Tier 0,None,Tier 0,None,None,None,None,None,None,Tier 0,None,None,Tier 1,None,Tier 2,Tier 1,None,None,None,None,85,False,False,7
GodUzi4Ever,Plunder Planet,Tier 1,Tier 1,Tier 1,Tier 1,Tier 0,Tier 1,Tier 0,Tier 1,None,None,None,None,None,Tier 1,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,173,True,True,1
GodUzi4Ever,Binary Star,None,None,None,None,Tier 0,None,Tier 1,None,None,Tier 0,None,Tier 1,None,None,None,None,None,Tier 0,Tier 1,None,None,Tier 1,Tier 0,None,77,False,False,6
GodUzi4Ever,SuperDense,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 1,Tier 0,None,Tier 0,None,Tier 0,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,125,True,False,2
GodUzi4Ever,Normal,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,None,None,None,None,None,None,Tier 1,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,40,False,False,8
GodUzi4Ever,SuperDense,Tier 1,Tier 1,Tier 1,Tier 1,None,None,None,None,None,None,None,None,None,Tier 1,None,Tier 0,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,91,True,False,4
GodUzi4Ever,Treasure Trove,Tier 1,Tier 0,Tier 1,Tier 1,None,None,None,None,None,None,Tier 0,None,None,Tier 1,None,None,Tier 2,None,Tier 1,None,Tier 1,None,None,None,30,False,False,8
GodUzi4Ever,Galactic Armory,Tier 1,Tier 1,Tier 0,Tier 1,None,None,None,None,None,None,None,None,None,Tier 0,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,166,True,True,1
